ticket_id,address
55584,"8860 ward, Detroit MI"
55672,"110 nevada, Detroit MI"
55988,"7453 forrer, Detroit MI"
55819,"6532 sterling, Detroit MI"
55985,"14441 mcnichols, Detroit MI"
55921,"8700 georgia, Detroit MI"
55979,"6686 sparta, Detroit MI"
55712,"17435 waltham, Detroit MI"
55707,"17435 waltham, Detroit MI"
55865,"13010 elmdale, Detroit MI"
55540,"2938 merrick, Detroit MI"
55650,"18096 alcoy, Detroit MI"
55653,"14493 novara, Detroit MI"
56067,"15531 grand river, Detroit MI"
55635,"19948 joann, Detroit MI"
55747,"5663 missouri, Detroit MI"
55582,"12062 yosemite, Detroit MI"
55922,"8073 grixdale, Detroit MI"
55593,"9147 forrer, Detroit MI"
55822,"1846 grand blvd, Detroit MI"
55624,"10377 britain, Detroit MI"
55583,"14209 cloverlawn, Detroit MI"
55642,"9115 vaughan, Detroit MI"
55648,"9347 lauder, Detroit MI"
55616,"18129 greeley, Detroit MI"
55939,"17616 wyoming, Detroit MI"
55620,"19741 mt elliott, Detroit MI"
55628,"4336 allendale, Detroit MI"
55626,"11055 roselawn, Detroit MI"
55832,"9200 philip, Detroit MI"
56043,"14297 jefferson, Detroit MI"
55982,"16746 log cabin, Detroit MI"
56019,"8845 jefferson, Detroit MI"
55572,"8920 charlevoix, Detroit MI"
55608,"4474 sobieski, Detroit MI"
55748,"5019 ivanhoe, Detroit MI"
55615,"11712 longacre, Detroit MI"
55769,"1112 patricia, Detroit MI"
56029,"4734 hereford, Detroit MI"
56032,"4734 hereford, Detroit MI"
55623,"9356 martindale, Detroit MI"
55751,"3301 fullerton, Detroit MI"
55591,"8258 livernois, Detroit MI"
55731,"12020 burt rd, Detroit MI"
55762,"5853 central, Detroit MI"
55594,"11647 glastonbury, Detroit MI"
55729,"8500 greenfield, Detroit MI"
55588,"2717 eight mile, Detroit MI"
55596,"404 robinwood, Detroit MI"
55735,"12217 longview, Detroit MI"
55630,"2435 woodmont, Detroit MI"
55730,"8519 prest, Detroit MI"
55736,"12120 maiden, Detroit MI"
55734,"12710 longview, Detroit MI"
55978,"6680 sparta, Detroit MI"
55761,"1766 rademacher, Detroit MI"
55784,"8877 woodmont, Detroit MI"
55618,"13003 elmdale, Detroit MI"
55561,"8551 mettetal, Detroit MI"
55585,"7517 mettetal, Detroit MI"
55766,"3223 dartmouth, Detroit MI"
55754,"13194 santa rosa, Detroit MI"
55600,"18665 joseph campau, Detroit MI"
55606,"22000 grand river, Detroit MI"
55627,"10368 crocuslawn, Detroit MI"
55984,"13635 seven mile, Detroit MI"
55619,"3766 collingwood, Detroit MI"
55924,"8114 grixdale, Detroit MI"
55579,"13139 14th st, Detroit MI"
55662,"5691 montclair, Detroit MI"
55667,"5691 montclair, Detroit MI"
55717,"3132 hancock, Detroit MI"
55723,"3132 hancock, Detroit MI"
55714,"3132 hancock, Detroit MI"
55713,"3132 hancock, Detroit MI"
55821,"5763 loraine, Detroit MI"
55844,"579 monroe, Detroit MI"
55613,"11712 longacre, Detroit MI"
55609,"8353 central, Detroit MI"
55689,"12391 evanston, Detroit MI"
55706,"12391 evanston, Detroit MI"
55651,"8897 stout, Detroit MI"
55578,"8920 charlevoix, Detroit MI"
55603,"12810 riverdale dr, Detroit MI"
55936,"17608 wyoming, Detroit MI"
56065,"16224 seven mile, Detroit MI"
55851,"579 monroe, Detroit MI"
55737,"13630 greiner, Detroit MI"
57076,"4278 alter, Detroit MI"
55810,"12805 mansfield, Detroit MI"
55799,"15759 forrer, Detroit MI"
55845,"15723 patton, Detroit MI"
55862,"8187 beaverland, Detroit MI"
55917,"16606 stoepel, Detroit MI"
55788,"13405 caldwell, Detroit MI"
56068,"15009 ardmore, Detroit MI"
55808,"12710 evanston, Detroit MI"
56133,"14210 park grove, Detroit MI"
56132,"14210 park grove, Detroit MI"
56129,"14210 park grove, Detroit MI"
56131,"14210 park grove, Detroit MI"
55840,"1366 fort st, Detroit MI"
55806,"19270 dean, Detroit MI"
56121,"13735 troester, Detroit MI"
56123,"13735 troester, Detroit MI"
56125,"13735 troester, Detroit MI"
55882,"1505 lee pl, Detroit MI"
55915,"1505 lee pl, Detroit MI"
55916,"1505 lee pl, Detroit MI"
55908,"1505 lee pl, Detroit MI"
55911,"1505 lee pl, Detroit MI"
55906,"1505 lee pl, Detroit MI"
55901,"8471 beaverland, Detroit MI"
55824,"15094 washburn, Detroit MI"
55804,"14655 sussex, Detroit MI"
55807,"14664 sussex, Detroit MI"
55992,"9601 st marys, Detroit MI"
55910,"9043 patton, Detroit MI"
55782,"1234 dragoon, Detroit MI"
55797,"14641 forrer, Detroit MI"
55907,"9030 patton, Detroit MI"
56072,"18266 meyers rd, Detroit MI"
55905,"16248 stoepel, Detroit MI"
55903,"16238 stoepel, Detroit MI"
55909,"16248 stoepel, Detroit MI"
55785,"5200 st antoine, Detroit MI"
56052,"5800 audubon, Detroit MI"
55688,"13364 corbett, Detroit MI"
55663,"3196 canton, Detroit MI"
55691,"14928 corbett, Detroit MI"
55912,"9071 patton, Detroit MI"
55828,"6231 penrod, Detroit MI"
56002,"15778 pinehurst, Detroit MI"
56015,"15778 pinehurst, Detroit MI"
55693,"11790 beaconsfield, Detroit MI"
55993,"12481 mendota, Detroit MI"
56137,"70 margaret, Detroit MI"
55991,"15846 seven mile, Detroit MI"
55920,"9098 patton, Detroit MI"
55802,"16250 forrer, Detroit MI"
55887,"9383 pierson, Detroit MI"
55812,"20421 lyndon, Detroit MI"
55868,"8831 patton, Detroit MI"
55904,"8893 patton, Detroit MI"
55836,"8631 livernois, Detroit MI"
55809,"14584 sussex, Detroit MI"
55899,"9973 whitcomb, Detroit MI"
55792,"12710 evanston, Detroit MI"
55790,"17837 arlington, Detroit MI"
55791,"17837 arlington, Detroit MI"
55789,"17837 arlington, Detroit MI"
55857,"14400 freeland, Detroit MI"
55998,"14856 trinity, Detroit MI"
55817,"13118 plymouth, Detroit MI"
56056,"6205 grayton, Detroit MI"
56044,"6205 grayton, Detroit MI"
56046,"5087 harding, Detroit MI"
56048,"5087 harding, Detroit MI"
55770,"1094 dragoon, Detroit MI"
55885,"8455 beaverland, Detroit MI"
55803,"19270 dean, Detroit MI"
55805,"19270 dean, Detroit MI"
55837,"13555 trinity, Detroit MI"
56070,"20101 hartwell, Detroit MI"
56073,"20012 mark twain, Detroit MI"
56071,"18474 hartwell, Detroit MI"
56069,"20203 snowden, Detroit MI"
55855,"9359 fielding, Detroit MI"
55956,"15493 san juan, Detroit MI"
55990,"14201 joy rd, Detroit MI"
55933,"20137 washington blvd, Detroit MI"
55996,"17377 livernois, Detroit MI"
55867,"8445 beaverland, Detroit MI"
55923,"9107 patton, Detroit MI"
55796,"13745 mapleridge, Detroit MI"
55856,"8080 west parkway, Detroit MI"
56028,"18246 wyoming, Detroit MI"
55783,"20103 plymouth, Detroit MI"
55692,"15032 manning, Detroit MI"
55801,"13745 mapleridge, Detroit MI"
55798,"13745 mapleridge, Detroit MI"
55880,"9257 whitcomb, Detroit MI"
56079,"4101 warren, Detroit MI"
55786,"5610 alter, Detroit MI"
55825,"14440 mark twain, Detroit MI"
55834,"13723 linwood, Detroit MI"
55820,"19957 joann, Detroit MI"
55958,"16558 steel, Detroit MI"
55686,"13004 harper, Detroit MI"
56058,"5030 somerset, Detroit MI"
55989,"12168 monica, Detroit MI"
56134,"9469 nottingham, Detroit MI"
55795,"14828 troester, Detroit MI"
56074,"20127 ward, Detroit MI"
56128,"2279 davison, Detroit MI"
56126,"2279 davison, Detroit MI"
55897,"12250 st marys, Detroit MI"
55925,"2299 edsel, Detroit MI"
55827,"19957 joann, Detroit MI"
56055,"5738 missouri, Detroit MI"
55960,"6333 tuxedo, Detroit MI"
55938,"607 hague, Detroit MI"
55967,"9965 whitcomb, Detroit MI"
55948,"6906 regular, Detroit MI"
56047,"9980 whitcomb, Detroit MI"
55895,"8920 st marys, Detroit MI"
55935,"8246 carbondale, Detroit MI"
56022,"13803 puritan, Detroit MI"
55977,"13575 piedmont, Detroit MI"
56000,"17341 belden, Detroit MI"
55930,"5221 clarendon, Detroit MI"
56036,"8917 sorrento, Detroit MI"
56033,"11730 robson, Detroit MI"
56037,"20508 griggs, Detroit MI"
55947,"6734 regular, Detroit MI"
55965,"12157 monica, Detroit MI"
55959,"5137 tuxedo, Detroit MI"
55974,"8481 brace, Detroit MI"
55830,"19965 joann, Detroit MI"
55937,"2399 cabot, Detroit MI"
56014,"14710 maddelein, Detroit MI"
55950,"16250 forrer, Detroit MI"
55931,"5655 parkdale tr, Detroit MI"
56031,"7421 seven mile, Detroit MI"
56045,"7263 archdale, Detroit MI"
55929,"5181 tuxedo, Detroit MI"
56030,"14621 burt rd, Detroit MI"
56467,"2110 cecil, Detroit MI"
56039,"14722 maddelein, Detroit MI"
55955,"14641 forrer, Detroit MI"
56016,"15877 baylis, Detroit MI"
56023,"15827 mansfield, Detroit MI"
56027,"15827 mansfield, Detroit MI"
56024,"15827 mansfield, Detroit MI"
56025,"15827 mansfield, Detroit MI"
56026,"15827 mansfield, Detroit MI"
55971,"8465 brace, Detroit MI"
55942,"4300 toledo, Detroit MI"
55949,"4869 ogden, Detroit MI"
55898,"5844 minock, Detroit MI"
55980,"15147 fielding, Detroit MI"
55966,"12787 monica, Detroit MI"
55976,"9530 stahelin, Detroit MI"
55835,"19949 joann, Detroit MI"
55944,"2432 edsel, Detroit MI"
55997,"17381 pontchartrain, Detroit MI"
56535,"8852 sorrento, Detroit MI"
55999,"17141 pontchartrain, Detroit MI"
55954,"15759 forrer, Detroit MI"
56021,"15396 tracey, Detroit MI"
57025,"4845 crane, Detroit MI"
56559,"13598 kentucky, Detroit MI"
56557,"13598 kentucky, Detroit MI"
56575,"13598 kentucky, Detroit MI"
56576,"13598 kentucky, Detroit MI"
56571,"13598 kentucky, Detroit MI"
56100,"20228 southfield, Detroit MI"
56449,"18220 warren, Detroit MI"
56447,"18220 warren, Detroit MI"
56155,"4820 marlborough, Detroit MI"
56138,"14586 robson, Detroit MI"
56139,"14586 robson, Detroit MI"
56117,"6478 heyden, Detroit MI"
56118,"20118 greydale, Detroit MI"
56445,"14218 dacosta, Detroit MI"
56296,"2626 hendrie, Detroit MI"
56124,"19946 lahser, Detroit MI"
56517,"9229 kentucky, Detroit MI"
56151,"15349 birwood, Detroit MI"
56150,"15349 birwood, Detroit MI"
56153,"14902 kentucky, Detroit MI"
56160,"14251 longview, Detroit MI"
56315,"2715 pingree, Detroit MI"
56423,"20524 warren, Detroit MI"
56143,"14635 wisconsin, Detroit MI"
56120,"19967 lahser, Detroit MI"
56112,"5510 allendale, Detroit MI"
56135,"15362 washburn, Detroit MI"
56096,"20200 lahser, Detroit MI"
56521,"9229 kentucky, Detroit MI"
56109,"13290 hartwell, Detroit MI"
56381,"18712 warren, Detroit MI"
56534,"9220 wyoming, Detroit MI"
56197,"11331 abington ave, Detroit MI"
56146,"13300 puritan, Detroit MI"
56119,"20000 lahser, Detroit MI"
56303,"5391 crane, Detroit MI"
56101,"2468 blaine, Detroit MI"
56356,"20046 warren, Detroit MI"
56430,"18620 warren, Detroit MI"
56437,"18620 warren, Detroit MI"
56113,"5551 allendale, Detroit MI"
56111,"20115 greydale, Detroit MI"
56110,"4611 allendale, Detroit MI"
56201,"7334 winthrop, Detroit MI"
56199,"7334 winthrop, Detroit MI"
56136,"15744 wisconsin, Detroit MI"
56142,"19239 gallagher, Detroit MI"
56733,"18530 warren, Detroit MI"
56730,"18530 warren, Detroit MI"
56099,"4534 mcgraw, Detroit MI"
56152,"13556 puritan, Detroit MI"
56420,"20050 warren, Detroit MI"
56157,"4810 devonshire, Detroit MI"
56102,"7340 american, Detroit MI"
56357,"18610 warren, Detroit MI"
56364,"18610 warren, Detroit MI"
56081,"2957 military, Detroit MI"
56080,"2957 military, Detroit MI"
56082,"2957 military, Detroit MI"
56130,"15478 manor, Detroit MI"
56145,"9767 manistique, Detroit MI"
56785,"8566 marlowe, Detroit MI"
56159,"14481 houston-whittier, Detroit MI"
56158,"2669 newport, Detroit MI"
56718,"19530 warren, Detroit MI"
56103,"7409 american, Detroit MI"
56508,"9270 wyoming, Detroit MI"
56509,"9270 wyoming, Detroit MI"
56314,"2214 clairmount, Detroit MI"
56156,"15436 cedargrove, Detroit MI"
56355,"18524 warren, Detroit MI"
56140,"15766 ferguson, Detroit MI"
56098,"1625 ferdinand, Detroit MI"
56164,"14525 wisconsin, Detroit MI"
56510,"8931 westfield, Detroit MI"
56511,"8931 westfield, Detroit MI"
56196,"11971 wisconsin, Detroit MI"
56300,"258 woodland, Detroit MI"
56416,"20030 warren, Detroit MI"
56417,"20030 warren, Detroit MI"
56418,"20030 warren, Detroit MI"
56316,"15429 westbrook, Detroit MI"
56538,"12675 pinehurst, Detroit MI"
56551,"12675 pinehurst, Detroit MI"
56542,"12675 pinehurst, Detroit MI"
56408,"19510 warren, Detroit MI"
56530,"9219 kentucky, Detroit MI"
56532,"8219 kentucky, Detroit MI"
56127,"15486 manor, Detroit MI"
56114,"7264 heyden, Detroit MI"
56107,"20236 lahser, Detroit MI"
56166,"15398 gratiot, Detroit MI"
56203,"8888 mettetal, Detroit MI"
56108,"12715 monica, Detroit MI"
56512,"9245 kentucky, Detroit MI"
56148,"8589 mendota, Detroit MI"
56149,"8589 mendota, Detroit MI"
56095,"20314 greydale, Detroit MI"
56147,"19000 morang, Detroit MI"
56097,"13228 mark twain, Detroit MI"
56169,"18053 mackay, Detroit MI"
56165,"9180 whittier, Detroit MI"
56163,"9170 whittier, Detroit MI"
56162,"8636 lyndon, Detroit MI"
56284,"14335 mcnichols, Detroit MI"
56287,"15762 wyoming, Detroit MI"
56286,"15762 wyoming, Detroit MI"
56161,"9140 whittier, Detroit MI"
56230,"3394 fort st, Detroit MI"
56248,"12805 la salle blvd, Detroit MI"
56249,"12805 la salle blvd, Detroit MI"
56680,"19601 warren, Detroit MI"
56278,"14716 maddelein, Detroit MI"
56243,"19931 exeter, Detroit MI"
56301,"11627 fielding, Detroit MI"
56257,"3292 vicksburg, Detroit MI"
56266,"3292 vicksburg, Detroit MI"
56258,"3292 vicksburg, Detroit MI"
56261,"3292 vicksburg, Detroit MI"
56259,"3292 vicksburg, Detroit MI"
56260,"3292 vicksburg, Detroit MI"
56276,"3292 vicksburg, Detroit MI"
56271,"3292 vicksburg, Detroit MI"
56273,"3292 vicksburg, Detroit MI"
56267,"3292 vicksburg, Detroit MI"
56269,"3292 vicksburg, Detroit MI"
56268,"3292 vicksburg, Detroit MI"
56252,"9760 woodward ave, Detroit MI"
56723,"19649 warren, Detroit MI"
56204,"20259 annott, Detroit MI"
56459,"6122 tarnow, Detroit MI"
56202,"20090 annott, Detroit MI"
56285,"18526 revere, Detroit MI"
56283,"18526 revere, Detroit MI"
56232,"2795 fort st, Detroit MI"
56272,"20309 lindsay, Detroit MI"
56329,"1587 montclair, Detroit MI"
56318,"1587 montclair, Detroit MI"
56335,"1587 montclair, Detroit MI"
56322,"1587 montclair, Detroit MI"
56333,"1587 montclair, Detroit MI"
56331,"1587 montclair, Detroit MI"
56325,"1687 montclair, Detroit MI"
56319,"1587 montclair, Detroit MI"
56321,"1587 montclair, Detroit MI"
56209,"19126 hickory, Detroit MI"
56281,"18603 wisconsin, Detroit MI"
56344,"13901 eastwood, Detroit MI"
56253,"20501 grand river, Detroit MI"
56295,"11680 fielding, Detroit MI"
56619,"3454 seyburn, Detroit MI"
56167,"20450 greenfield, Detroit MI"
56212,"19744 lahser, Detroit MI"
56251,"19458 livernois, Detroit MI"
56193,"9586 mansfield, Detroit MI"
56198,"18983 fairport, Detroit MI"
56239,"18216 seven mile, Detroit MI"
56254,"19302 woodward ave, Detroit MI"
56200,"19620 regent dr, Detroit MI"
56218,"7557 morgan, Detroit MI"
56293,"8084 greenview, Detroit MI"
56180,"14737 tacoma, Detroit MI"
56241,"18205 seven mile, Detroit MI"
56250,"2200 woodward ave, Detroit MI"
56977,"524 tennessee, Detroit MI"
56773,"9344 stoepel, Detroit MI"
56277,"5037 elmhurst, Detroit MI"
56171,"5047 elmhurst, Detroit MI"
56274,"5033 elmhurst, Detroit MI"
56468,"5694 chopin, Detroit MI"
56227,"19484 lahser, Detroit MI"
56305,"5111 field, Detroit MI"
56637,"4685 coplin, Detroit MI"
56983,"14136 cedargrove, Detroit MI"
56262,"17318 evergreen, Detroit MI"
56220,"2508 mcdougall, Detroit MI"
56194,"21424 pickford, Detroit MI"
56206,"17151 westphalia, Detroit MI"
56233,"20757 seven mile, Detroit MI"
56170,"14800 wyoming, Detroit MI"
56229,"5886 fort st, Detroit MI"
56256,"11704 stout, Detroit MI"
56236,"19476 lahser, Detroit MI"
56210,"14383 lappin, Detroit MI"
56972,"10468 knodell, Detroit MI"
56292,"9440 longacre, Detroit MI"
56360,"11337 stockwell, Detroit MI"
56362,"11310 stockwell, Detroit MI"
56298,"12906 fielding, Detroit MI"
56224,"20000 hamburg, Detroit MI"
56366,"11422 stockwell, Detroit MI"
56304,"6512 heyden, Detroit MI"
56771,"4368 pacific, Detroit MI"
56654,"20101 warren, Detroit MI"
60874,"20101 warren, Detroit MI"
56638,"4709 devonshire, Detroit MI"
56657,"20039 warren, Detroit MI"
56656,"20039 warren, Detroit MI"
56297,"15115 whitcomb, Detroit MI"
56290,"8256 bingham, Detroit MI"
56415,"9541 mckinney, Detroit MI"
56215,"19712 lahser, Detroit MI"
56689,"10028 stahelin, Detroit MI"
56691,"10028 stahelin, Detroit MI"
56688,"10028 stahelin, Detroit MI"
56291,"9400 longacre, Detroit MI"
56195,"14445 wyoming, Detroit MI"
56231,"19475 lahser, Detroit MI"
56228,"8585 dearborn, Detroit MI"
56214,"12589 camden, Detroit MI"
56724,"20031 warren, Detroit MI"
56726,"20031 warren, Detroit MI"
56238,"18239 seven mile, Detroit MI"
56640,"4709 devonshire, Detroit MI"
56643,"4709 devonshire, Detroit MI"
56622,"4714 drexel, Detroit MI"
56235,"19331 seven mile, Detroit MI"
56237,"19331 seven mile, Detroit MI"
56234,"19331 seven mile, Detroit MI"
56205,"18097 barlow, Detroit MI"
56244,"19338 lahser, Detroit MI"
56255,"1551 woodward ave, Detroit MI"
56310,"4774 garland, Detroit MI"
56247,"23850 fenkell, Detroit MI"
56671,"19421 warren, Detroit MI"
56665,"19435 warren, Detroit MI"
56225,"19500 lahser, Detroit MI"
56306,"6520 heyden, Detroit MI"
56207,"15612 eastwood, Detroit MI"
56279,"5023 elmhurst, Detroit MI"
56621,"5692 seminole, Detroit MI"
56223,"19700 lahser, Detroit MI"
60273,"8028 smart, Detroit MI"
56213,"4125 holcomb, Detroit MI"
56312,"4336 parkinson, Detroit MI"
56289,"8214 bingham, Detroit MI"
56246,"12044 terry, Detroit MI"
56280,"14902 maddelein, Detroit MI"
56311,"6344 heyden, Detroit MI"
56635,"4709 coplin, Detroit MI"
56633,"4715 coplin, Detroit MI"
56624,"4721 coplin, Detroit MI"
56226,"19492 lahser, Detroit MI"
56282,"14901 seven mile, Detroit MI"
56240,"19405 lahser, Detroit MI"
56192,"14918 greenfield, Detroit MI"
56623,"4708 drexel, Detroit MI"
57092,"17190 chandler park dr, Detroit MI"
56462,"17574 huntington, Detroit MI"
56446,"3733 mckinley, Detroit MI"
56443,"3733 mckinley, Detroit MI"
56471,"3819 tuxedo, Detroit MI"
56465,"17146 hickory, Detroit MI"
56496,"18091 wyoming, Detroit MI"
56358,"4625 mcnichols, Detroit MI"
57354,"6365 vernor, Detroit MI"
56646,"5366 maplewood, Detroit MI"
56500,"14545 plymouth, Detroit MI"
56369,"17217 wyoming, Detroit MI"
56994,"13620 cedargrove, Detroit MI"
56380,"13801 fenkell, Detroit MI"
56478,"13969 steel, Detroit MI"
56498,"24351 mcnichols, Detroit MI"
56365,"20026 lahser, Detroit MI"
57364,"1550 infantry, Detroit MI"
56397,"18900 klinger, Detroit MI"
56389,"19950 cooley, Detroit MI"
56407,"18894 maine, Detroit MI"
56631,"2003 gratiot, Detroit MI"
56618,"2003 gratiot, Detroit MI"
56470,"14176 meyers rd, Detroit MI"
56473,"14168 meyers rd, Detroit MI"
56642,"612 woodward ave, Detroit MI"
56645,"5094 maplewood, Detroit MI"
56454,"11559 kenmoor, Detroit MI"
56472,"4588 allendale, Detroit MI"
56421,"15075 eastwood, Detroit MI"
57365,"6648 john kronk, Detroit MI"
56479,"9129 mansfield, Detroit MI"
56402,"19715 orleans, Detroit MI"
56361,"20034 lahser, Detroit MI"
56625,"16114 blackstone, Detroit MI"
56474,"13606 steel, Detroit MI"
56394,"18525 seven mile, Detroit MI"
56330,"18335 seven mile, Detroit MI"
57363,"2398 woodmere, Detroit MI"
56692,"6674 majestic, Detroit MI"
56499,"21746 schoolcraft, Detroit MI"
56774,"15751 westbrook, Detroit MI"
56427,"14919 eastwood, Detroit MI"
56426,"14894 eastwood, Detroit MI"
56405,"14405 mcnichols, Detroit MI"
56463,"9136 everts, Detroit MI"
56414,"11440 stockwell, Detroit MI"
56425,"14868 eastwood, Detroit MI"
56429,"9645 mckinney, Detroit MI"
56398,"19939 cooley, Detroit MI"
56457,"11479 kenmoor, Detroit MI"
56435,"9461 mckinney, Detroit MI"
56455,"11412 kenmoor, Detroit MI"
56675,"9191 livernois, Detroit MI"
56323,"19832 telegraph, Detroit MI"
56320,"23846 frisbee, Detroit MI"
56317,"19812 telegraph, Detroit MI"
56382,"15303 fenkell, Detroit MI"
56442,"11797 kennebec, Detroit MI"
56464,"9444 camley, Detroit MI"
56438,"15334 patton, Detroit MI"
56477,"13925 steel, Detroit MI"
56337,"14812 livernois, Detroit MI"
56482,"19552 sawyer, Detroit MI"
56422,"12523 camden, Detroit MI"
57355,"7736 senator, Detroit MI"
57368,"2631 bassett, Detroit MI"
56514,"5787 missouri, Detroit MI"
56352,"1114 whithorn, Detroit MI"
56351,"11144 whithorn, Detroit MI"
56353,"11144 whithorn, Detroit MI"
56644,"12774 monica, Detroit MI"
56339,"2700 chene, Detroit MI"
56338,"2700 chene, Detroit MI"
57005,"13709 mapleridge, Detroit MI"
56403,"455 golden gate, Detroit MI"
56288,"8815 prairie, Detroit MI"
56833,"8794 olivet, Detroit MI"
56406,"14430 mcnichols, Detroit MI"
56489,"6327 tuxedo, Detroit MI"
56678,"6629 majestic, Detroit MI"
56347,"11051 whithorn, Detroit MI"
56348,"11051 whithorn, Detroit MI"
56997,"13649 cedargrove, Detroit MI"
56484,"19784 stahelin, Detroit MI"
56384,"18051 maine, Detroit MI"
57357,"8863 mason pl, Detroit MI"
56350,"11035 whithorn, Detroit MI"
56349,"11035 whithorn, Detroit MI"
56340,"11089 whithorn, Detroit MI"
56341,"11089 whithorn, Detroit MI"
56486,"17321 braile, Detroit MI"
56695,"6691 majestic, Detroit MI"
56332,"18934 wyoming, Detroit MI"
56343,"11052 whithorn, Detroit MI"
56346,"11052 whithorn, Detroit MI"
56451,"11309 kenmoor, Detroit MI"
56513,"7701 plainview, Detroit MI"
56639,"16242 carlisle, Detroit MI"
56617,"16242 carlisle, Detroit MI"
56395,"12737 seven mile, Detroit MI"
56492,"9643 prairie, Detroit MI"
56452,"17123 hickory, Detroit MI"
56383,"8943 puritan, Detroit MI"
56694,"6677 majestic, Detroit MI"
56696,"6703 majestic, Detroit MI"
57003,"14217 evanston, Detroit MI"
56456,"11560 kenmoor, Detroit MI"
56378,"18210 james couzens, Detroit MI"
56371,"18222 james couzens, Detroit MI"
57352,"8798 olivet, Detroit MI"
56460,"16741 west parkway, Detroit MI"
56469,"2510 elmhurst, Detroit MI"
57366,"2980 edsel, Detroit MI"
56450,"18500 westphalia, Detroit MI"
56372,"17175 wyoming, Detroit MI"
56345,"19179 algonac, Detroit MI"
56458,"12905 hickory, Detroit MI"
56708,"10529 seven mile, Detroit MI"
56684,"15421 westbrook, Detroit MI"
56428,"10159 beaconsfield, Detroit MI"
56334,"12559 livernois, Detroit MI"
56379,"19954 cooley, Detroit MI"
56363,"18061 maine, Detroit MI"
56480,"9133 mansfield, Detroit MI"
56448,"17353 albion, Detroit MI"
56327,"20520 schaefer, Detroit MI"
56627,"16114 blackstone, Detroit MI"
56400,"12073 indiana, Detroit MI"
56707,"12730 seven mile, Detroit MI"
56494,"8821 fenkell, Detroit MI"
56359,"6111 charles, Detroit MI"
56419,"14922 corbett, Detroit MI"
56466,"9158 cadieux, Detroit MI"
56706,"12717 seven mile, Detroit MI"
56424,"12277 corbett, Detroit MI"
56399,"13517 charest, Detroit MI"
56370,"19965 cooley, Detroit MI"
56476,"13633 steel, Detroit MI"
56616,"2360 davison, Detroit MI"
56396,"11715 indiana, Detroit MI"
56987,"13618 cedargrove, Detroit MI"
56374,"18234 james couzens, Detroit MI"
56698,"7501 warren, Detroit MI"
56453,"12867 hickory, Detroit MI"
56436,"14938 maddelein, Detroit MI"
56461,"16741 west parkway, Detroit MI"
56541,"14624 spring garden, Detroit MI"
56569,"12034 wilfred, Detroit MI"
57156,"13926 westbrook, Detroit MI"
56819,"10841 plymouth, Detroit MI"
56813,"7782 forrer, Detroit MI"
56525,"2270 tuxedo, Detroit MI"
56578,"11712 wayburn, Detroit MI"
56636,"2097 eight mile, Detroit MI"
56877,"14378 blackstone, Detroit MI"
56555,"5732 dubois, Detroit MI"
56829,"18280 james couzens, Detroit MI"
56826,"18240 james couzens, Detroit MI"
56502,"16600 plymouth, Detroit MI"
56728,"19239 warren, Detroit MI"
56697,"9827 outer drive, Detroit MI"
56825,"10624 plymouth, Detroit MI"
56604,"1688 bagley, Detroit MI"
56831,"10650 plymouth, Detroit MI"
56653,"19529 davison, Detroit MI"
56550,"2041 elm, Detroit MI"
56573,"11098 whithorn, Detroit MI"
56811,"9107 forrer, Detroit MI"
56699,"15419 tracey, Detroit MI"
57577,"2457 cass, Detroit MI"
56742,"20506 warren, Detroit MI"
56937,"21537 barbara, Detroit MI"
56804,"7721 forrer, Detroit MI"
56519,"12070 whitcomb, Detroit MI"
56892,"14191 bentler, Detroit MI"
56580,"4345 lumley, Detroit MI"
57582,"2763 grand river, Detroit MI"
56883,"14317 bentler, Detroit MI"
56570,"12001 wilfred, Detroit MI"
56602,"1501 clark st, Detroit MI"
56626,"1507 clark st, Detroit MI"
56588,"1465 centre, Detroit MI"
56958,"14384 burgess, Detroit MI"
56739,"7310 longacre, Detroit MI"
56737,"7310 longacre, Detroit MI"
56527,"2625 monterey, Detroit MI"
56700,"19703 cameron, Detroit MI"
56568,"12200 wilfred, Detroit MI"
56566,"12200 wilfred, Detroit MI"
56567,"12200 wilfred, Detroit MI"
56599,"1461 clark st, Detroit MI"
56518,"12114 cheyenne, Detroit MI"
56531,"11281 kenmoor, Detroit MI"
56872,"15479 greydale, Detroit MI"
56522,"14821 mark, Detroit MI"
56520,"14647 tuller, Detroit MI"
56584,"1311 adelaide st, Detroit MI"
57580,"1030 spruce, Detroit MI"
57581,"1030 spruce, Detroit MI"
56565,"12341 wilfred, Detroit MI"
56529,"8736 smart, Detroit MI"
56552,"19625 annott, Detroit MI"
56553,"19601 annott, Detroit MI"
57599,"2925 cass, Detroit MI"
57600,"2925 cass, Detroit MI"
57578,"2700 grand river, Detroit MI"
56506,"20655 seven mile, Detroit MI"
56816,"7766 forrer, Detroit MI"
56868,"15478 greydale, Detroit MI"
56852,"3507 bewick, Detroit MI"
56554,"3617 vernor, Detroit MI"
56940,"14225 westbrook, Detroit MI"
56944,"13225 westbrook, Detroit MI"
56693,"15700 livernois, Detroit MI"
56574,"11130 whithorn, Detroit MI"
56705,"17847 dequindre, Detroit MI"
56507,"21100 mcnichols, Detroit MI"
56812,"6114 auburn, Detroit MI"
56577,"570 dumfries, Detroit MI"
56537,"7616 vernor, Detroit MI"
56539,"7614 vernor, Detroit MI"
56606,"3512 bagley, Detroit MI"
